GP_PRACTICE_CODE,POSTCODE,CCG_CODE,NHSE_AREA_TEAM_CODE,NHSE_REGION_CODE,TOTAL_ALL,TOTAL_MALE,TOTAL_FEMALES,ORG_NAME
M85154,B19 1HS,05L,Q54,Y55,3955,2091,1864,FINCH ROAD PRIMARY CARE CENTRE
M85155,B44 0UY,13P,Q54,Y55,4914,2424,2490,DR BS SAHOTA'S PRACTICE
M85156,B30 2SH,04X,Q54,Y55,5844,2852,2992,RIVER BROOK MEDICAL CENTRE
M85158,B44 9HW,13P,Q54,Y55,2328,1168,1160,DR M PRASAD'S PRACTICE
M85159,B31 2DN,13P,Q54,Y55,3978,1954,2024,BUNBURY ROAD SURGERY
M85163,B30 1QN,13P,Q54,Y55,3475,1723,1752,GRIFFINS BROOK MEDICAL CENTRE
M85164,B12 8QE,05L,Q54,Y55,10262,5636,4626,NEWPORT MEDICAL PRACTICE
M85167,B15 2QU,13P,Q54,Y55,18708,10910,7798,UNIVERSITY MEDICAL PRACTICE
M85170,B8 3SW,13P,Q54,Y55,3605,2049,1556,GATE MEDICAL CENTRE
M85171,B26 1AT,13P,Q54,Y55,1975,1049,926,ROWLANDS ROAD SURGERY
M85172,B32 2TJ,13P,Q54,Y55,8950,4324,4626,RIDGACRE HOUSE SURGERY
M85174,B11 1LU,04X,Q54,Y55,5081,2741,2340,SPARKBROOK COMMUNITY AND HEALTH CENTRE
M85175,B72 1DL,13P,Q54,Y55,12212,5999,6213,DR CRM BROOMHEAD'S PRACTICE
M85176,B21 9RY,05L,Q54,Y55,3927,2023,1904,KIRPAL MEDICAL PRACTICE
M85177,B27 7AL,13P,Q54,Y55,6402,3150,3252,SWANSWELL MEDICAL CENTRE
M85178,B19 1BP,05L,Q54,Y55,5844,3225,2619,VITALITY ENKI MEDICAL PRACTICE
M85179,B14 5DJ,13P,Q54,Y55,4209,2048,2161,MAYPOLE HEALTH SURGERY Y
M85600,B38 8QS,04X,Q54,Y55,9168,4481,4687,KINGS NORTON SURGERY
M85611,B15 1LZ,05L,Q54,Y55,3204,1687,1517,THE HYMAN PRACTICE
M85624,B42 1TY,13P,Q54,Y55,5866,2985,2881,PERRY PARK SURGERY
M85634,B19 1HL,05L,Q54,Y55,7156,3938,3218,HEATHFIELD FAMILY CENTRE
M85642,B16 0HZ,05L,Q54,Y55,4258,2157,2101,CAVENDISH MEDICAL PRACTICE
M85652,B18 7AL,05L,Q54,Y55,1672,878,794,SUMMERFIELD PRIMARY CARE CENTRE
M85655,B42 1BT,05L,Q54,Y55,3049,1557,1492,DR B BHATTACHARYYA'S PRACTICE
M85663,B7 5DT,05L,Q54,Y55,2806,1523,1283,BLOOMSBURY HEALTH CENTRE
M85669,B23 6DJ,13P,Q54,Y55,3286,1703,1583,TUDOR PRACTICE STOCKLAND GREEN
M85670,B8 1RT,13P,Q54,Y55,2624,1485,1139,GREENFIELD MEDICAL CENTRE
M85671,B30 2AA,04X,Q54,Y55,1702,920,782,BOURNVILLE SURGERY
M85676,B6 5HP,05L,Q54,Y55,4476,2452,2024,VICTORIA ROAD MEDICAL CTR
M85677,B8 3HX,13P,Q54,Y55,4511,2426,2085,FERNBANK MEDICAL PRACTICE
M85679,B10 9AB,04X,Q54,Y55,5020,2649,2371,CHARLES ROAD SURGERY
M85680,B8 3RZ,13P,Q54,Y55,2788,1627,1161,COTTERILS LANE SURGERY
M85684,B16 0HH,05L,Q54,Y55,1841,1156,685,CITY ROAD MEDICAL CENTRE
M85686,B18 7AL,05L,Q54,Y55,1735,862,873,SUMMERFIELD PRIMARY CARE CENTRE
M85689,B68 0DJ,13P,Q54,Y55,1885,927,958,THE DOVECOTE SURGERY
M85693,B14 6AA,13P,Q54,Y55,1918,985,933,FEATHERSTONE MEDICAL CENTRE
M85694,B26 2SB,13P,Q54,Y55,2368,1229,1139,GARRETTS GREEN LANE SURGERY
M85697,B6 5UP,05L,Q54,Y55,4175,2186,1989,CHURCH ROAD SURGERY
M85699,B10 0UG,13P,Q54,Y55,12522,6635,5887,COVENTRY ROAD MEDICAL CENTRE
M85701,B19 1TT,05L,Q54,Y55,3006,1596,1410,BURBURY MEDICAL CENTRE
M85704,B8 1RZ,13P,Q54,Y55,3540,1819,1721,SALTLEY CENTRE FOR H/C-S.N.
M85706,B25 8TH,13P,Q54,Y55,2944,1455,1489,HOBMOOR ROAD SURGERY
M85711,B17 8LG,05L,Q54,Y55,1363,698,665,CITY HEALTH CENTRE
M85713,B12 0YA,04X,Q54,Y55,3658,1930,1728,DR SS PANDIT'S PRACTICE
M85715,B21 9RY,05L,Q54,Y55,8490,4335,4155,SOHO ROAD PRIMARY CARE CENTRE
M85716,B23 6DJ,13P,Q54,Y55,3869,1986,1883,DR KHUROO'S PRACTICE
M85717,B26 2TY,13P,Q54,Y55,2713,1348,1365,DOWNSFIELD MEDICAL CENTRE
M85721,B21 0HL,05L,Q54,Y55,5625,3337,2288,HOLYHEAD PRIMARY HEALTH CARE CENTRE
M85722,B8 3HE,13P,Q54,Y55,5187,2690,2497,NASEBY MEDICAL CENTRE
M85730,B31 1TR,13P,Q54,Y55,3197,1574,1623,LEY HILL SURGERY
M85732,B7 5BT,13P,Q54,Y55,1750,913,837,BLOOMSBURY SURGERY
M85733,B13 8QS,04X,Q54,Y55,3617,1818,1799,MOOR GREEN LANE MED.CTR.
M85735,B11 3ND,04X,Q54,Y55,4793,2548,2245,GREET MEDICAL PRACTICE
M85736,B27 6QJ,13P,Q54,Y55,4516,2401,2115,ACOCKS GREEN MEDICAL CENTRE
M85738,B75 5BS,13P,Q54,Y55,1712,868,844,MMP - SUTTON COLDFIELD
M85739,B8 1JA,13P,Q54,Y55,4661,2642,2019,PAK HEALTH CENTRE- R.BHATTI
M85741,B75 7PG,13P,Q54,Y55,1952,985,967,DR A GUPTA'S PRACTICE
M85746,B33 0SA,13P,Q54,Y55,3174,1588,1586,MIRFIELD SURGERY
M85749,B10 0TU,13P,Q54,Y55,2607,1387,1220,SURGERY AUBERY ROAD
M85753,B14 7NH,04X,Q54,Y55,2279,1140,1139,VICARAGE ROAD SURGERY
M85756,B11 4DG,04X,Q54,Y55,3158,1747,1411,SPRINGFIELD MEDICAL PRACT
M85757,B21 9RY,05L,Q54,Y55,2800,1412,1388,SOHO ROAD HEALTH CENTRE
M85759,B7 5DT,13P,Q54,Y55,4228,2070,2158,DR S BRINKSMAN & PARTNERS
M85766,B12 9LP,04X,Q54,Y55,3215,1714,1501,BALSALL HEATH HEALTH CENTRE (S)
M85770,B26 3TT,13P,Q54,Y55,2199,1150,1049,THE SHELDON MEDICAL CENTRE
M85774,B11 4BW,04X,Q54,Y55,4143,1951,2192,SPRINGFIELD SURGERY
M85776,B33 9SD,13P,Q54,Y55,2008,1032,976,LEA VILLAGE MEDICAL CENTRE
M85778,B4 7TA,05L,Q54,Y55,10313,5005,5308,HALCYON MEDICAL
M85779,B44 0DX,13P,Q54,Y55,2636,1323,1313,DR DS BHOMRA'S PRACTICE
M85781,B9 5EG,13P,Q54,Y55,3316,1810,1506,BORDESLEY GREEN SURGERY
M85782,B29 7BL,13P,Q54,Y55,2549,1239,1310,UNIVERSITY SOUTHGATE PRACTICE
M85783,B12 9RR,04X,Q54,Y55,3779,2064,1715,STRENSHAM ROAD SURGERY
M85784,B33 0NA,13P,Q54,Y55,1325,691,634,VENKAT MEDICAL CENTRE
M85786,B44 9SA,13P,Q54,Y55,1519,810,709,DR P GONSALVES' PRACTICE
M85791,B74 3NB,13P,Q54,Y55,2317,1129,1188,DR SK RATNAM'S PRACTICE
M85792,B44 8SF,13P,Q54,Y55,2058,1029,1029,COTMORE SURGERY
M85794,B11 1LU,04X,Q54,Y55,2808,1493,1315,"THE BALAJI SURGERY, THE SPARKBROOK CHC"
M85797,B1 3AL,05L,Q54,Y55,5297,2818,2479,HOCKLEY MEDICAL PRACTICE
M85801,B20 2BT,05L,Q54,Y55,1637,875,762,HOLLY ROAD SURGERY
M85803,B8 2HB,13P,Q54,Y55,9881,5423,4458,PEARL MEDICAL CENTRE
M86001,CV3 3DG,05A,Q53,Y55,4599,2383,2216,WILLENHALL  PRIMARY CARE CENTRE - 1
M86002,CV6 6DR,05A,Q53,Y55,8189,4157,4032,BELL GREEN HEALTH CENTRE
M86003,CV3 6EA,05A,Q53,Y55,17352,8768,8584,SKY BLUE MEDICAL GROUP
M86004,CV5 9JE,05A,Q53,Y55,16243,8072,8171,ALLESLEY PARK MEDICAL CTR
M86005,CV1 4FS,05A,Q53,Y55,3506,1873,1633,HILLFIELDS HEALTH CENTRE - 1
M86006,CV1 3GB,05A,Q53,Y55,9150,4709,4441,JUBILEE HEALTHCARE
M86007,CV1 2LE,05A,Q53,Y55,6583,3291,3292,PHOENIX FAMILY CARE
M86008,CV6 4DD,05A,Q53,Y55,9832,4868,4964,THE GABLES MEDICENTRE
M86009,CV6 3HZ,05A,Q53,Y55,17527,9211,8316,ENGLETON HOUSE SURGERY
M86010,CV5 8DE,05A,Q53,Y55,10016,4994,5022,FORREST MEDICAL CENTRE
M86011,CV2 1LP,05A,Q53,Y55,3360,1668,1692,THE CROSSLEY PRACTICE
M86012,CV1 4FS,05A,Q53,Y55,5885,3022,2863,PRIORY GATE PRACTICE
M86013,CV1 4DH,05A,Q53,Y55,4079,2138,1941,HOLYHEAD SURGERY
M86014,CV2 5EP,05A,Q53,Y55,15023,7281,7742,THE FORUM HEALTH CENTRE
M86015,CV3 2JF,05A,Q53,Y55,11690,5801,5889,KENYON MEDICAL CENTRES
M86016,CV6 5EA,05A,Q53,Y55,4785,2549,2236,STONEY STANTON MEDICAL CENTRE
M86017,CV3 1JB,05A,Q53,Y55,9785,4909,4876,MANSFIELD MEDICAL CENTRE
M86018,CV6 1HS,05A,Q53,Y55,11219,5579,5640,MOSELEY AVENUE SURGERY
M86019,CV4 9DR,05A,Q53,Y55,5239,2666,2573,WESTWOOD MEDICAL H/CENTRE
M86020,CV2 1XA,05A,Q53,Y55,7751,3861,3890,WOOD END HEALTH CENTRE
M86021,CV6 2FL,05A,Q53,Y55,7213,3527,3686,SPRINGFIELD MEDICAL PRACTICE
M86022,CV2 4HF,05A,Q53,Y55,2648,1453,1195,WALSGRAVE ROAD SURGERY - 1
M86023,CV2 3DR,05A,Q53,Y55,5833,2815,3018,BALLIOL ROAD SURGERY
M86026,CV3 3DG,05A,Q53,Y55,3228,1682,1546,WILLENHALL  PRIMARY CARE CENTRE - 2
M86027,CV3 5PZ,05A,Q53,Y55,6787,3315,3472,THE CHEYLESMORE SURGERY
M86028,CV6 5DF,05A,Q53,Y55,3552,2009,1543,CENTRAL MEDICAL CENTRE
M86029,CV1 3HQ,05A,Q53,Y55,15476,7741,7735,BROOMFIELD PARK MED.CTR.
M86030,CV5 6HY,05A,Q53,Y55,6373,3221,3152,KENSINGTON ROAD SURGERY
M86032,CV6 4HN,05A,Q53,Y55,11486,5763,5723,HOLBROOKS HEALTH TEAM
M86033,CV3 3DP,05A,Q53,Y55,3715,1747,1968,WILLENHAL OAK MEDICAL CENTRE
M86034,CV4 9PN,05A,Q53,Y55,7457,3616,3841,WOODSIDE MEDICAL CENTRE
M86035,CV2 1AB,05A,Q53,Y55,3896,1959,1937,HENLEY GREEN MEDICAL CENTRE
M86037,CV3 5PZ,05A,Q53,Y55,3460,1768,1692,QUINTON PARK MEDICAL CENTRE
M86038,CV3 2FD,05A,Q53,Y55,3600,1818,1782,BREDON AVENUE SURGERY
M86039,CV5 9BD,05A,Q53,Y55,3812,1884,1928,ALLESLEY VILLAGE SURGERY
M86040,CV2 2SW,05A,Q53,Y55,5152,2585,2567,WALSGRAVE HEALTH CENTRE
M86041,CV2 4LJ,05A,Q53,Y55,3536,1882,1654,MORRIS AVENUE SURGERY
M86044,CV1 2DL,05A,Q53,Y55,3823,2091,1732,PARK HOUSE
M86045,CV6 5BG,05A,Q53,Y55,7162,3673,3489,PARADISE MEDICAL CENTRE
M86046,CV2 5NB,05A,Q53,Y55,4394,2252,2142,COPSEWOOD MEDICAL CENTRE
M86048,CV6 6DR,05A,Q53,Y55,4738,2324,2414,WINDMILL SURGERY
M86604,CV2 3LB,05A,Q53,Y55,2150,1092,1058,WYKEN MEDICAL CENTRE
M86605,CV4 9PN,05A,Q53,Y55,2987,1474,1513,LIMBRICK WOOD SURGERY
M86607,CV6 6DR,05A,Q53,Y55,2459,1266,1193,LONGFORD MEDICAL CENTRE
M86610,CV1 2DL,05A,Q53,Y55,1765,948,817,DADHANIA SURGERY
M86612,CV1 4JH,05A,Q53,Y55,2482,1470,1012,GEORGE ELIOT MEDICAL CENTRE
M86613,CV2 4LJ,05A,Q53,Y55,2804,1461,1343,GOSFORD GREEN SURGERY
M86617,CV1 4FS,05A,Q53,Y55,2731,1420,1311,CITY OF COVENTRY HEALTH CENTRE
M86621,CV1 5FX,05A,Q53,Y55,1476,944,532,SWANSWELL MEDICAL CENTRE
M86622,CV5 6EU,05A,Q53,Y55,2799,1380,1419,GOVIND HEALTH CENTRE
M86624,CV6 3FA,05A,Q53,Y55,8106,4165,3941,JUBILEE HEALTH CENTRE
M86627,CV3 1EG,05A,Q53,Y55,4460,2435,2025,STOKE ALDERMOOR MED CTRE
M86629,CV4 9PN,05A,Q53,Y55,2404,1196,1208,TILE HILL SURGERY
M86630,CV3 1EG,05A,Q53,Y55,1145,580,565,BARLEY LEA HOUSE
M86633,CV6 5LL,05A,Q53,Y55,4393,2241,2152,EDGWICK MEDICAL CENTRE
M86638,CV2 2RH,05A,Q53,Y55,5259,2579,2680,WOODWAY MEDICAL CENTRE
M87001,B63 1AB,05C,Q54,Y55,7461,3730,3731,MEADOWBROOK SURGERY
M87002,DY8 3DB,05C,Q54,Y55,5891,2929,2962,NORTON MEDICAL PRACTICE
M87003,DY6 9HS,05C,Q54,Y55,14587,7078,7509,MOSS GROVE SURGERY
M87005,DY8 4JB,05C,Q54,Y55,9592,4709,4883,THREE VILLAGES MEDICAL PRACTICE
M87006,DY1 2QD,05C,Q54,Y55,7060,3495,3565,EVE HILL MEDICAL PRACTICE
M87007,DY3 3UH,05C,Q54,Y55,9206,4471,4735,THE RIDGEWAY SURGERY
M87008,DY6 8DN,05C,Q54,Y55,7774,3927,3847,KINGSWINFORD MEDICAL PRACTICE
M87009,DY5 3EE,05C,Q54,Y55,18581,9064,9517,AW SURGERIES
M87010,DY5 1RU,05C,Q54,Y55,8287,4386,3901,THE WATERFRONT SURGERY
M87011,DY8 3SS,05C,Q54,Y55,24824,12471,12353,LION HEALTH
M87012,DY1 3QZ,05C,Q54,Y55,7690,3758,3932,THE GREENS HEALTH CENTRE
M87013,DY4 7QU,05L,Q54,Y55,10947,5513,5434,HORSELEY HEATH SURGERY
M87014,B62 0HP,05C,Q54,Y55,6771,3254,3517,LAPAL MEDICAL PRACTICE
M87015,DY3 2NQ,05C,Q54,Y55,8873,4348,4525,LOWER GORNAL MEDICAL PRACTICE
M87016,DY3 1AF,05C,Q54,Y55,6236,3120,3116,WOODSETTON MEDICAL CENTRE
M87017,DY1 1RT,05C,Q54,Y55,8106,4264,3842,STEPPINGSTONES MEDICAL PRACTICE
M87018,DY6 9JG,05C,Q54,Y55,5839,2752,3087,THE SUMMERHILL SURGERY
M87019,DY9 8LL,05C,Q54,Y55,7534,3811,3723,THE LIMES SURGERY MEDICAL CENTRE
M87020,B62 9DR,05C,Q54,Y55,8661,4210,4451,FELDON LANE PRACTICE
M87021,WV14 9DJ,05C,Q54,Y55,6895,3459,3436,COSELEY MEDICAL CENTRE
M87023,DY8 5PD,05C,Q54,Y55,9707,4824,4883,WORDSLEY GREEN HEALTH CENTRE
M87024,DY9 9DS,05C,Q54,Y55,21443,10479,10964,WYCHBURY MEDICAL GROUP
M87025,DY1 1RN,05C,Q54,Y55,4340,2191,2149,CROSS STREET HEALTH CENTRE
M87026,DY1 2BY,05C,Q54,Y55,5077,2557,2520,ST JAMES MEDICAL PRACTICE2
M87027,DY5 2AE,05C,Q54,Y55,3753,1923,1830,QUARRY BANK MEDICAL CENTRE
M87028,DY2 9PU,05C,Q54,Y55,7194,3547,3647,NETHERTON HEALTH CENTRE
M87030,DY9 8DJ,05C,Q54,Y55,3811,1939,1872,PEDMORE MEDICAL PRACTICE
M87034,B62 9LR,05C,Q54,Y55,3356,1740,1616,CLEMENT ROAD MEDICAL PRACTICE
M87036,DY2 8TH,05C,Q54,Y55,2176,1142,1034,BEAN MEDICAL PRACTICE
M87037,DY3 3QY,05C,Q54,Y55,5508,2684,2824,NORTHWAY MEDICAL CENTRE
M87041,DY6 8PN,05C,Q54,Y55,5185,2513,2672,RANGEWAYS ROAD SURGERY
M87601,DY1 2ER,05C,Q54,Y55,6275,3136,3139,KEELINGE HOUSE
M87602,B63 4WD,05C,Q54,Y55,9321,4502,4819,HALESOWEN MEDICAL PRACTICE
M87605,DY2 7BX,05C,Q54,Y55,4426,2238,2188,CENTRAL CLINIC
M87612,DY1 2BY,05C,Q54,Y55,2356,1171,1185,ST JAMES MEDICAL PRACTICE1
M87617,DY2 9PS,05C,Q54,Y55,2828,1445,1383,DR P D GUPTA
M87618,DY5 3JR,05C,Q54,Y55,3283,1666,1617,QUINCY RISE SURGERY
M87620,DY1 2TY,05C,Q54,Y55,5247,2642,2605,CASTLE MEADOWS SURGERY
M87621,DY3 1LS,05C,Q54,Y55,2725,1403,1322,BATH STREET MEDICAL CENTRE
M87623,B63 3UH,05C,Q54,Y55,2648,1421,1227,ALEXANDRA MEDICAL CENTRE
M87625,B63 2DH,05C,Q54,Y55,1537,787,750,CRESTFIELD SURGERY
M87628,DY9 8BT,05C,Q54,Y55,1944,1011,933,DR. B. K. PRASHARA
M87629,DY3 1JA,05C,Q54,Y55,2891,1501,1390,BILSTON STREET SURGERY
M87634,DY2 7QA,05C,Q54,Y55,1360,668,692,"DR BASU, ST THOMAS'S MEDICAL CENTRE"
M87638,DY5 2JS,05C,Q54,Y55,3574,1869,1705,DR. R. M. SHAH
M88001,WS10 0EB,05L,Q54,Y55,6230,3072,3158,DR SA AHMED & PARTNERS
M88002,B66 3BQ,05L,Q54,Y55,9888,4810,5078,THE SMETHWICK MEDICAL CENTRE
M88003,B68 0RT,05L,Q54,Y55,11338,5514,5824,WARLEY MEDICAL CENTRE
M88004,B65 0BA,05L,Q54,Y55,14976,7273,7703,REGIS MEDICAL CENTRE
M88005,B69 1RZ,05L,Q54,Y55,11714,5772,5942,OAKHAM SURGERY
M88006,B66 3NR,13P,Q54,Y55,11522,5723,5799,CAPE HILL MEDICAL CENTRE
M88007,WS10 9HP,05L,Q54,Y55,9628,4775,4853,OAKESWELL HEALTH CENTRE
M88008,B71 3LN,05L,Q54,Y55,5336,2680,2656,STONECROSS MEDICAL CENTRE
M88009,B66 3PZ,05L,Q54,Y55,8487,4184,4303,NORVIC FAMILY PRACTICE
M88010,DY4 0SZ,05L,Q54,Y55,8351,4100,4251,SWANPOOL MEDICAL CENTRE
M88012,B70 9LB,05L,Q54,Y55,9991,4901,5090,CARTERS GREEN MEDICAL CENTRE
M88013,DY4 8PX,05L,Q54,Y55,13404,6574,6830,BLACK COUNTRY FAMILY PRACTICE
M88014,B70 0PU,05L,Q54,Y55,4149,2180,1969,DR GUDI PV & PARTNER
M88015,B42 1TG,05L,Q54,Y55,9125,4403,4722,GREAT BARR PRACTICE
M88016,B64 6JN,05L,Q54,Y55,1900,980,920,OLD HILL MEDICAL CENTRE
M88018,B69 4DE,05L,Q54,Y55,17140,8496,8644,OLDBURY HEALTH CENTRE
M88019,B66 4ES,05L,Q54,Y55,2346,1247,1099,BEARWOOD ROAD SURGERY
M88020,B17 8DP,13P,Q54,Y55,12519,6236,6283,SHERWOOD HOUSE MEDICAL PRACTICE
M88021,B43 6AA,05L,Q54,Y55,5840,2855,2985,DR PAL P & PARTNER
M88022,WS10 7AR,05L,Q54,Y55,4497,2252,2245,JUBILEE HEALTH CENTRE
M88023,WS10 0EB,05L,Q54,Y55,3824,1946,1878,CRANKHALL LANE MEDICAL CENTRE
M88024,B43 6PA,05L,Q54,Y55,3037,1519,1518,DR AKHTAR R
M88026,B69 2JQ,05L,Q54,Y55,3157,1610,1547,TIVIDALE FAMILY PRACTICE
M88030,B64 6JE,05L,Q54,Y55,6357,3169,3188,CHURCH VIEW SURGERY
M88031,B65 9AF,05L,Q54,Y55,4284,2144,2140,ROWLEY HEALTHCARE A
M88032,B69 1EJ,05L,Q54,Y55,7540,3851,3689,WHITEHEATH MEDICAL CENTRE
M88035,B70 0HN,05L,Q54,Y55,2859,1364,1495,NEW STREET SURGERY
M88036,B70 9JL,05L,Q54,Y55,3256,1776,1480,DARTMOUTH MEDICAL CENTRE
M88038,B70 7AW,05L,Q54,Y55,9887,4761,5126,LINKWAY MEDICAL PRACTICE
M88040,B66 1HB,05L,Q54,Y55,6323,3535,2788,ST PAUL'S MEDICAL PRACTICE
M88041,B66 2DD,05L,Q54,Y55,3552,1898,1654,HAWTHORNS MEDICAL CENTRE
M88042,B67 5BP,05L,Q54,Y55,4052,2034,2018,BEARWOOD MEDICAL CENTRE
M88043,B64 7HG,05L,Q54,Y55,5377,2633,2744,HADEN VALE SURGERY
M88044,B70 8PG,05L,Q54,Y55,3702,2257,1445,WEST BROM P'SHIPS FOR HEALTH
M88600,DY4 8SS,05L,Q54,Y55,2522,1276,1246,THE VICTORIA SURGERY
M88610,B67 6AJ,05L,Q54,Y55,3042,1638,1404,SAREPHED MEDICAL CENTRE
M88612,DY4 0UB,05L,Q54,Y55,4197,2076,2121,GLEBEFIELDS SURGERY
M88616,DY4 7EY,05L,Q54,Y55,7972,4189,3783,GREAT BRIDGE P/SHIP FOR HEALTH
M88618,B69 2LD,05L,Q54,Y55,2196,1129,1067,"WALFORD STREET, TIVIDALE"
M88619,B70 7AW,05L,Q54,Y55,6437,3145,3292,DR ARORA RK
M88620,B68 8LJ,05L,Q54,Y55,2219,1154,1065,CAUSEWAY GREEN ROAD SURGERY
M88623,B43 6BT,05L,Q54,Y55,2312,1158,1154,PARK HOUSE SURGERY
M88624,WS5 4LB,05L,Q54,Y55,4352,2141,2211,YEW TREE SURGERY
M88625,B70 7AW,05L,Q54,Y55,2280,1191,1089,DR BASSAN TS
M88626,B70 6JX,05L,Q54,Y55,2089,1125,964,DR UI HAQUE N
M88627,WS10 7AR,05L,Q54,Y55,2009,1007,1002,DR BHADAURIA BS
M88628,B70 8HQ,05L,Q54,Y55,2863,1568,1295,DR SINGH M
M88629,B70 0RT,05L,Q54,Y55,1997,1076,921,DR HASSOUNA OJAR
M88630,B71 3AS,05L,Q54,Y55,5520,2750,2770,DR AGARWAL NK & PARTNER
M88633,B67 7LU,05L,Q54,Y55,3601,1954,1647,LODGE ROAD SURGERY
M88635,B68 9LZ,05L,Q54,Y55,1789,901,888,DOG KENNEL LANE SURGERY
M88637,B67 7NA,05L,Q54,Y55,2002,1086,916,MARSHALL STREET SURGERY
M88639,B70 6JX,05L,Q54,Y55,2476,1287,1189,DR PATHAK ND
M88640,B68 9SZ,05L,Q54,Y55,3191,1569,1622,WARLEY ROAD SURGERY
M88643,WS10 7EH,05L,Q54,Y55,4576,2219,2357,THE SPIRES HEALTH CENTRE
M88645,B68 9DU,05L,Q54,Y55,10549,5056,5493,HILL TOP MEDICAL CENTRE
M88646,B70 7AW,05L,Q54,Y55,2178,1106,1072,DR DEWAN VK
M88647,B68 8JB,05L,Q54,Y55,2653,1470,1183,ROOD END MEDICAL PRACTICE
M89001,B36 9EJ,05P,Q54,Y55,3143,1569,1574,PARKFIELD MEDICAL CENTRE
M89002,B37 6BE,05P,Q54,Y55,7335,3609,3726,KINGSHURST MEDICAL PRACTICE
M89003,B92 8PJ,05P,Q54,Y55,8385,4123,4262,MEADOWSIDE FAMILY HEALTH CENTRE
M89004,B90 2LW,05P,Q54,Y55,6648,3263,3385,HASLUCKS GREEN MEDICAL CENTRE
M89005,B92 7JS,05P,Q54,Y55,7008,3453,3555,ST.MARGARETS MEDICAL PRACTICE
M89006,B93 9LE,05P,Q54,Y55,6261,3168,3093,THE BLYTHE PRACTICE
M89007,B92 7SA,05P,Q54,Y55,5620,2810,2810,RICHMOND MEDICAL CENTRE
M89008,B37 5BU,05P,Q54,Y55,9337,4634,4703,BOSWORTH MEDICAL CENTRE
M89009,B26 1PE,05P,Q54,Y55,10029,4916,5113,MANOR HOUSE LANE SURGERY
M89010,B93 8LH,05P,Q54,Y55,10708,5245,5463,DORRIDGE SURGERY
M89011,B90 3AF,05P,Q54,Y55,6895,3386,3509,PARK SURGERY
M89012,B37 7TS,05P,Q54,Y55,10419,5172,5247,CRAIG CROFT MEDICAL CENTRE
M89013,B36 0PU,05P,Q54,Y55,5222,2535,2687,ARRAN MEDICAL CENTRE
M89015,B90 3LX,05P,Q54,Y55,10737,5246,5491,NORTHBROOK HEALTH CENTRE
M89016,CV7 7RW,05P,Q54,Y55,12468,6144,6324,BALSALL COMMON & MERIDEN GROUP PRACTICE
M89017,B91 2AG,05P,Q54,Y55,19323,9390,9933,BERNAYS & WHITEHOUSE GROUP PRACTICE
M89019,B92 8ED,05P,Q54,Y55,10462,5125,5337,HOBS MOAT MEDICAL CENTRE
M89020,B90 4DD,05P,Q54,Y55,6577,3161,3416,TANWORTH LANE SURGERY
M89021,B26 3JS,05P,Q54,Y55,3657,1820,1837,COVENTRY ROAD PRACTICE
M89023,B91 2RA,05P,Q54,Y55,7591,3650,3941,YEW TREE MEDICAL CENTRE
M89024,B90 1NG,05P,Q54,Y55,2829,1426,1403,GRAFTON ROAD SURGERY
M89026,B36 0HH,05P,Q54,Y55,11467,5521,5946,THE CASTLE PRACTICE
M89027,B36 0BU,05P,Q54,Y55,5979,2930,3049,GREEN LANE SURGERY
M89028,B90 4EH,05P,Q54,Y55,12146,5881,6265,MONKSPATH SURGERY
M89030,B93 0QA,05P,Q54,Y55,4542,2170,2372,ARDEN MEDICAL CENTRE
M89601,B90 3LX,05P,Q54,Y55,9341,4663,4678,THE JACEY PRACTICE
M89602,B36 0LF,05P,Q54,Y55,3372,1723,1649,CHESTER ROAD SURGERY
M89606,B91 1TF,05P,Q54,Y55,2255,1155,1100,BLOSSOMFIELD SURGERY
M89608,B92 0AH,05P,Q54,Y55,2889,1440,1449,HAMPTON SURGERY
M89609,B90 4JA,05P,Q54,Y55,4072,2011,2061,THE VILLAGE SURGERY
M91003,WV12 5XZ,05Y,Q54,Y55,6774,3311,3463,SINA HEALTH CENTRE
M91004,WS2 8DA,05Y,Q54,Y55,8986,4462,4524,ST PETER'S SURGERY
M91006,WS8 7JG,05Y,Q54,Y55,3496,1772,1724,PARKSIDE MEDICAL PRACTICE
M91007,WS9 9LP,05Y,Q54,Y55,10496,5226,5270,ST JOHN'S MEDICAL CENTRE
M91008,WS1 3EP,05Y,Q54,Y55,8507,4240,4267,LITTLE LONDON SURGERY
M91009,WS9 9NP,05Y,Q54,Y55,5660,2844,2816,STREETS CORNER SURGERY
M91010,WS9 8AJ,05Y,Q54,Y55,8733,4264,4469,PORTLAND MEDICAL PRACTICE
M91011,WS1 2LX,05Y,Q54,Y55,6942,3423,3519,THE LIMES MEDICAL CENTRE
M91013,WV13 2DR,05Y,Q54,Y55,12909,6615,6294,LOCKFIELD SURGERY
M91014,WS1 3PS,05Y,Q54,Y55,3015,1617,1398,BRACE STREET HEALTH CENTRE
M91015,WS1 1UG,05Y,Q54,Y55,8174,3928,4246,LICHFIELD ST SURGERY
M91016,WV12 5RZ,05Y,Q54,Y55,6238,3099,3139,NEW INVENTION HEALTH CENTRE
M91017,WS9 8AJ,05Y,Q54,Y55,9771,4761,5010,NORTHGATE MEDICAL CENTRE
M91018,WS1 1YB,05Y,Q54,Y55,3361,1693,1668,SADDLERS HEALTH CENTRE
